gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1947172168	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371239	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Omalotheca	Omalotheca sylvatica		SPECIES	Gnaphalium sylvaticum L.	Gnaphalium sylvaticum L.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	5390808	3103192	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371239				CC_BY_4_0		Schmidt, Anton			2019-09-20T20:57:24.173Z		COUNTRY_DERIVED_FROM_COORDINATES
1947096570	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371238	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Fagus	Fagus sylvatica		SPECIES	Fagus sylvatica L.	Fagus sylvatica L.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	2882316	2882316	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371238				CC_BY_4_0		Schmidt, Anton			2019-09-20T20:11:30.300Z		COUNTRY_DERIVED_FROM_COORDINATES
1947063153	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371237	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Epilobium	Epilobium angustifolium		SPECIES	Epilobium angustifolium L.	Epilobium angustifolium L.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	8053718	8053718	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371237				CC_BY_4_0		Schmidt, Anton			2019-09-20T20:13:47.379Z		COUNTRY_DERIVED_FROM_COORDINATES
1947048466	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371236	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris dilatata		SPECIES	Dryopteris dilatata A.Gray	Dryopteris dilatata (Hoffm.) A. Gray		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	5275103	5275103	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371236				CC_BY_4_0		Schmidt, Anton			2019-09-20T19:45:56.472Z		COUNTRY_DERIVED_FROM_COORDINATES
1947048458	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371235	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris carthusiana		SPECIES	Dryopteris carthusiana (Vill.) H.P.Fuchs	Dryopteris carthusiana (Vill.) H. P. Fuchs		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	5275149	5275149	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371235				CC_BY_4_0		Schmidt, Anton			2019-09-20T18:37:36.791Z		COUNTRY_DERIVED_FROM_COORDINATES
1947041359	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371234	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Digitalis	Digitalis purpurea		SPECIES	Digitalis purpurea L.	Digitalis purpurea L.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	5414995	5414995	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371234				CC_BY_4_0		Schmidt, Anton			2019-09-20T19:27:14.365Z		COUNTRY_DERIVED_FROM_COORDINATES
1947036543	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371233	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Avenella	Avenella flexuosa		SPECIES	Deschampsia flexuosa (L.) Trin.	Deschampsia flexuosa (L.) Trin.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	2703179	4149465	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371233				CC_BY_4_0		Schmidt, Anton			2019-09-20T19:23:55.054Z		COUNTRY_DERIVED_FROM_COORDINATES
1946871829	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371232	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex echinata		SPECIES	Carex echinata Murray	Carex echinata Murray		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	2726894	2726894	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371232				CC_BY_4_0		Schmidt, Anton			2019-09-20T17:39:18.871Z		COUNTRY_DERIVED_FROM_COORDINATES
1946871802	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371230	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Calamagrostis	Calamagrostis villosa		SPECIES	Calamagrostis villosa J.F.Gmel.	Calamagrostis villosa (Chaix) J. F. Gmel.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	4106690	4106690	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371230				CC_BY_4_0		Schmidt, Anton			2019-09-20T16:31:34.540Z		COUNTRY_DERIVED_FROM_COORDINATES
1946871754	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371231	Plantae	Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Campanula	Campanula rotundifolia		SPECIES	Campanula rotundifolia L.	Campanula rotundifolia L. s. str.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	5410907	5410907	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371231				CC_BY_4_0		Schmidt, Anton			2019-09-20T16:38:06.356Z		COUNTRY_DERIVED_FROM_COORDINATES
1946840759	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371229	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Struthiopteris	Struthiopteris spicant		SPECIES	Blechnum spicant (L.) Roth	Blechnum spicant (L.) Roth		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	7742948	5275365	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371229				CC_BY_4_0		Schmidt, Anton			2019-09-20T16:18:52.666Z		COUNTRY_DERIVED_FROM_COORDINATES
1946806922	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371228	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula	Betula pendula		SPECIES	Betula pendula Roth	Betula pendula Roth		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	5331916	5331916	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371228				CC_BY_4_0		Schmidt, Anton			2019-09-20T16:37:44.013Z		COUNTRY_DERIVED_FROM_COORDINATES
1946797909	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371226	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Athyrium	Athyrium distentifolium		SPECIES	Athyrium distentifolium Tausch ex Opiz	Athyrium distentifolium Opiz		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	5275045	5275045	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371226				CC_BY_4_0		Schmidt, Anton			2019-09-20T16:07:32.575Z		COUNTRY_DERIVED_FROM_COORDINATES
1946797879	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371227	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Athyrium	Athyrium filix-femina		SPECIES	Athyrium filix-femina (L.) Roth	Athyrium filix-femina (L.) Roth		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	5275044	5275044	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371227				CC_BY_4_0		Schmidt, Anton			2019-09-20T16:07:56.502Z		COUNTRY_DERIVED_FROM_COORDINATES
1946757570	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371225	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Anthoxanthum	Anthoxanthum odoratum		SPECIES	Anthoxanthum odoratum L.	Anthoxanthum odoratum L. s. str.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	2705975	2705975	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371225				CC_BY_4_0		Schmidt, Anton			2019-09-20T15:38:19.057Z		COUNTRY_DERIVED_FROM_COORDINATES
1946726291	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371224	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Agrostis	Agrostis canina		SPECIES	Agrostis canina L.	Agrostis canina L.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	2706465	2706465	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371224				CC_BY_4_0		Schmidt, Anton			2019-09-20T15:24:44.231Z		COUNTRY_DERIVED_FROM_COORDINATES
1946726285	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371223	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Agrostis	Agrostis capillaris		SPECIES	Agrostis capillaris L.	Agrostis capillaris L.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	2706490	2706490	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371223				CC_BY_4_0		Schmidt, Anton			2019-09-20T15:10:54.905Z		COUNTRY_DERIVED_FROM_COORDINATES
1946705078	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371222	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer pseudoplatanus		SPECIES	Acer pseudoplatanus L.	Acer pseudoplatanus L.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	3189870	3189870	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371222				CC_BY_4_0		Schmidt, Anton			2019-09-20T15:07:40.551Z		COUNTRY_DERIVED_FROM_COORDINATES
1946700775	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/7958800/28371221	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	Abies alba		SPECIES	Abies alba Mill.	Abies alba Mill.		CZ					0674aea0-a7e1-11d8-9534-b8a03c50a862	48.77	13.87							2007-01-01T00:00:00Z			2007	2685484	2685484	HUMAN_OBSERVATION	BFL	BFLportal01coll	7958800 / 28371221				CC_BY_4_0		Schmidt, Anton			2019-09-20T14:56:41.375Z		COUNTRY_DERIVED_FROM_COORDINATES
1936258195	834c9918-f762-11e1-a439-00145eb45e9a	82c25174-3398-403b-b428-60d39e9cc9d1	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Athyrium	Athyrium distentifolium		SPECIES	Athyrium distentifolium Tausch ex Opiz	Athyrium distentifolium Tausch ex Opiz	Tausch ex Opiz	AT	Österreich, Oberösterreich, Böhmerwald, Schwarzenberg, Plöckenstein, 1 km S v. Gipfel				0363cbd4-f666-455e-8e86-0bbddcf51950	48.7625	13.860556			1200.0								5275045	5275045	PRESERVED_SPECIMEN	MA	MA	MA-01-00848784	773	G. Kleesadl		CC_BY_NC_4_0		G. Kleesadl			2019-09-20T16:07:33.958Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1899850096	7f5260c2-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Trichophorum	Trichophorum cespitosum		SPECIES	Trichophorum cespitosum (L.) Hartm.	Trichophorum cespitosum (L.) Hartm.		AT	"Böhmerwald, Schwarzenberg am Böhmerwald, Zwieselwiesen, ""Auerl"", 13°51'27""E, 48°45'22""N; 1224-1225m; MTB: 7249/1; Unschärferadius: 50m"				4e11d750-bafb-11d9-8e53-b8a03c50a862	48.75611	13.8575			1224.5	0.5			2007-06-20T00:00:00Z	20	6	2007	2710592	2710592	PRESERVED_SPECIMEN	W	Herbarium W	2018-0007459		B. Wallnöfer (W) 2018-02-19		CC_BY_4_0		Kleesadl,G.			2019-09-21T01:54:50.590Z		PRESUMED_SWAPPED_COORDINATE
1899850064	7f5260c2-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	Rumex scutatus		SPECIES	Rumex alpestris Jacq.	Rumex alpestris Jacq.		AT	"Böhmerwald, Schwarzenberg am Böhmerwald, Zwieselwiesen, W der Jagthütte; 13°51'15""E, 48°45'24""N; 1230m; MTB: 7249/1; Unschärferadius: 50m"				4e11d750-bafb-11d9-8e53-b8a03c50a862	48.75667	13.85417			1230.0				2007-06-20T00:00:00Z	20	6	2007	6391634	2888961	PRESERVED_SPECIMEN	W	Herbarium W	2018-0007437		G. Kleesadl		CC_BY_4_0		Kleesadl,G.			2019-09-21T02:48:38.221Z		PRESUMED_SWAPPED_COORDINATE
1848348684	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Anthoxanthum	Anthoxanthum odoratum		SPECIES	Anthoxanthum odoratum L.	Anthoxanthum odoratum L.		AT	Oberösterreich, Böhmerwald, Zwieselwiesen ca. 3 km NNO von Schwarzenberg am Böhmerwald, Bez. Rohrbach				58520c30-bafb-11d9-8e53-b8a03c50a862	48.75917	13.85417			1263.0				2012-06-15T00:00:00Z	15	6	2012	2705975	2705975	PRESERVED_SPECIMEN	WU	Herbarium WU	0070780		Pachschwöll,C. & Grohmann,H.		CC_BY_4_0		Pachschwöll,C. & Grohmann,H.			2019-10-30T08:46:01.688Z	STILLIMAGE	
1848347997	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Alchemilla			GENUS	Alchemilla L.	Alchemilla L.		AT	Oberösterreich, Böhmerwald, bei einer Jagdhütte, Zwieselwiesen, ca. 3 km NNO Schwarzenberg am Böhmerwald, Bez. Rohrbach				58520c30-bafb-11d9-8e53-b8a03c50a862	48.75611	13.85278			1230.0				2012-06-15T00:00:00Z	15	6	2012	3027437		PRESERVED_SPECIMEN	WU	Herbarium WU	0070778		Pachschwöll,C. & Grohmann,H.		CC_BY_4_0		Pachschwöll,C. & Grohmann,H.			2019-10-30T08:44:56.832Z	STILLIMAGE	
1831006399	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	Vaccinium vitis-idaea		SPECIES	Vaccinium vitis-idaea L.	Vaccinium vitis-idaea L.		AT	Oberösterreich, Böhmerwald, bei einer Jagdhütte, Zwieselwiesen, ca. 3 km NNO Schwarzenberg am Böhmerwald, Bez. Rohrbach				58520c30-bafb-11d9-8e53-b8a03c50a862	48.75611	13.85278			1230.0				2012-06-15T00:00:00Z	15	6	2012	2882835	2882835	PRESERVED_SPECIMEN	WU	Herbarium WU	0070789		Pachschwöll,C. & Grohmann,H.		CC_BY_4_0		Pachschwöll,C. & Grohmann,H.			2019-10-30T09:21:14.545Z	STILLIMAGE	
1831000731	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Scorzonera	Scorzonera humilis		SPECIES	Scorzonera humilis L.	Scorzonera humilis L.		AT	Oberösterreich, Böhmerwald, bei einer Jagdhütte, Zwieselwiesen, ca. 3 km NNO Schwarzenberg am Böhmerwald, Bez. Rohrbach				58520c30-bafb-11d9-8e53-b8a03c50a862	48.75611	13.85278			1230.0				2012-06-15T00:00:00Z	15	6	2012	3111049	3111049	PRESERVED_SPECIMEN	WU	Herbarium WU	0070782		Pachschwöll,C.		CC_BY_4_0		Pachschwöll,C. & Grohmann,H.			2019-10-30T09:19:41.961Z	STILLIMAGE	
1830985439	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Spinulum	Spinulum annotinum		SPECIES	Lycopodium annotinum L.	Lycopodium annotinum L.		AT	Oberösterreich, nordwestliches Mühlviertel, Westhang der Teufelsschüssel nördlich von Schwarzenberg am Böhmerwald				58520c30-bafb-11d9-8e53-b8a03c50a862	48.75667	13.83194	20.0		1044.0				2012-05-19T00:00:00Z	19	5	2012	2688369	3992189	HUMAN_OBSERVATION	WU	Herbarium WU	JACQ-ID 295365		W. Till (WU)		CC_BY_4_0		Till,W.			2019-09-20T23:42:28.246Z		
1830985430	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula sylvatica		SPECIES	Luzula sylvatica (Huds.) Gaudin	Luzula sylvatica (Huds.) Gaudin		AT	Oberösterreich, nordwestliches Mühlviertel, am Gipfelplateau der Teufelsschüssel nördlich von Schwarzenberg am Böhmerwald				58520c30-bafb-11d9-8e53-b8a03c50a862	48.75722	13.83417	10.0		1100.0				2012-05-19T00:00:00Z	19	5	2012	2700859	2700859	HUMAN_OBSERVATION	WU	Herbarium WU	JACQ-ID 295367		W. Till (WU)		CC_BY_4_0		Till,W.			2019-09-21T00:25:08.716Z		
1830978047	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Eriophorum	Eriophorum vaginatum		SPECIES	Eriophorum vaginatum L.	Eriophorum vaginatum L.		AT	Oberösterreich, Böhmerwald, zwischen Plöckenstein/Plechý und Dreieckmark/Trojmezí, ca. 5 m von der Staatsgrenze zu Tschechien entfernt; ca. 4,2 km NNO Schwarzenberg am Böhmerwald				58520c30-bafb-11d9-8e53-b8a03c50a862	48.77	13.85167			1350.0				2012-06-15T00:00:00Z	15	6	2012	2730185	2730185	PRESERVED_SPECIMEN	WU	Herbarium WU	0070784		Pachschwöll,C. & Grohmann,H.		CC_BY_4_0		Pachschwöll,C. & Grohmann,H.			2019-10-30T09:06:06.826Z	STILLIMAGE	
1676081394	966426ce-f762-11e1-a439-00145eb45e9a		Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Lophozia	Lophozia silvicola		SPECIES	Lophozia silvicola H.Buch	Lophozia silvicola H. Buch 1929		DE	BAYERISCHER WALD, KREIS FREYUNG-GRAFENAU, NEUREICHENAU, DREISESSEL, Gipfelbereich				c76cf030-2a95-11da-9cc1-b8a03c50a862	48.78	13.803333							2015-10-09T00:00:00Z	9	10	2015	4277247	4277247	PRESERVED_SPECIMEN	FR	Herbarium Senckenbergianum	FR-0232678				CC_BY_4_0					2019-09-20T20:41:13.164Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1414936823	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FGMLG011-15	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Catoptria			UNRANKED	BOLD:AAC2957	BOLD:AAC2957		DE		Bavaria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.7686	13.8381			1250.0	0.0			2011-06-28T00:00:00Z	28	6	2011	10447086		MATERIAL_SAMPLE			118655:ZSM		Andreas Segerer		CC_BY_4_0	Barcode of Life Datasystems	Peter Lichtmannecker			2019-10-29T10:43:09.091Z		GEODETIC_DATUM_ASSUMED_WGS84
1414935532	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FGMLD092-13	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Caryocolum	Caryocolum klosi		UNRANKED	BOLD:AAY7823	BOLD:AAY7823		DE		Bavaria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.7686	13.8381			1250.0	0.0			2011-06-28T00:00:00Z	28	6	2011	9993912	1850103	MATERIAL_SAMPLE			98613:ZSM		Andreas Segerer		CC_BY_4_0	Barcode of Life Datasystems	Peter Lichtmannecker			2019-10-29T10:43:09.107Z		GEODETIC_DATUM_ASSUMED_WGS84
1414932723	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FBSYB1698-12	Animalia	Arthropoda	Insecta	Hymenoptera	Blasticotomidae	Blasticotoma	Blasticotoma filiceti		UNRANKED	BOLD:ABV8076	BOLD:ABV8076		AT	Ploeckenstein	Upper Austria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.767	13.85			1340.0	0.0			2011-08-08T00:00:00Z	8	8	2011	10303865	4492147	MATERIAL_SAMPLE			BC ZSM HYM 11673		Stefan Schmidt		CC_BY_4_0	Barcode of Life Datasystems	E. Altenhofer			2019-10-29T10:43:02.104Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1414932700	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FBSYB1657-12	Animalia	Arthropoda	Insecta	Hymenoptera	Blasticotomidae	Blasticotoma	Blasticotoma filiceti		UNRANKED	BOLD:ABV8076	BOLD:ABV8076		AT	Ploeckenstein	Upper Austria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.767	13.85			1340.0	0.0			2011-08-08T00:00:00Z	8	8	2011	10303865	4492147	MATERIAL_SAMPLE			BC ZSM HYM 11632		Stefan Schmidt		CC_BY_4_0	Barcode of Life Datasystems	E. Altenhofer			2019-10-29T10:43:02.266Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1414932663	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FBSYB1696-12	Animalia	Arthropoda	Insecta	Hymenoptera	Blasticotomidae	Blasticotoma	Blasticotoma filiceti		UNRANKED	BOLD:ABV8076	BOLD:ABV8076		AT	Ploeckenstein	Upper Austria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.767	13.85			1340.0	0.0			2011-08-08T00:00:00Z	8	8	2011	10303865	4492147	MATERIAL_SAMPLE			BC ZSM HYM 11671		Stefan Schmidt		CC_BY_4_0	Barcode of Life Datasystems	E. Altenhofer			2019-10-29T10:43:02.118Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1414932634	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FBSYB1658-12	Animalia	Arthropoda	Insecta	Hymenoptera	Blasticotomidae	Blasticotoma	Blasticotoma filiceti		UNRANKED	BOLD:ABV8076	BOLD:ABV8076		AT	Ploeckenstein	Upper Austria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.767	13.85			1340.0	0.0			2011-08-08T00:00:00Z	8	8	2011	10303865	4492147	MATERIAL_SAMPLE			BC ZSM HYM 11633		Stefan Schmidt		CC_BY_4_0	Barcode of Life Datasystems	E. Altenhofer			2019-10-29T10:43:01.952Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1414932633	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FBSYB1697-12	Animalia	Arthropoda	Insecta	Hymenoptera	Blasticotomidae	Blasticotoma	Blasticotoma filiceti		UNRANKED	BOLD:ABV8076	BOLD:ABV8076		AT	Ploeckenstein	Upper Austria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.767	13.85			1340.0	0.0			2011-08-08T00:00:00Z	8	8	2011	10303865	4492147	MATERIAL_SAMPLE			BC ZSM HYM 11672		Stefan Schmidt		CC_BY_4_0	Barcode of Life Datasystems	E. Altenhofer			2019-10-29T10:43:01.952Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1414932629	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FBSYB1656-12	Animalia	Arthropoda	Insecta	Hymenoptera	Blasticotomidae	Blasticotoma	Blasticotoma filiceti		UNRANKED	BOLD:ABV8076	BOLD:ABV8076		AT	Ploeckenstein	Upper Austria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.767	13.85			1340.0	0.0			2011-08-08T00:00:00Z	8	8	2011	10303865	4492147	MATERIAL_SAMPLE			BC ZSM HYM 11631		Stefan Schmidt		CC_BY_4_0	Barcode of Life Datasystems	E. Altenhofer			2019-10-29T10:43:02.081Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1414930694	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FBLMZ578-12	Animalia	Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista	Elachista adscitella		UNRANKED	BOLD:AAC3846	BOLD:AAC3846		DE	Niederbayern, Freyung-Grafenau, Haidmuehle, Dreisessel-NWR Markscheide	Bavaria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.7686	13.8381			1250.0	0.0			2011-06-28T00:00:00Z	28	6	2011	10362992	1832915	MATERIAL_SAMPLE			91759:ZSM		Andreas Segerer		CC_BY_4_0	Barcode of Life Datasystems	Peter Lichtmannecker			2019-10-29T10:42:58.892Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
1414930648	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=FBLMZ548-12	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Mythimna	Mythimna andereggii		UNRANKED	BOLD:AAE7047	BOLD:AAE7047		DE	Niederbayern, Freyung-Grafenau, Haidmuehle, Dreisessel-NWR Markscheide	Bavaria			b3bf3a83-1f68-4541-a03f-330d30d567f5	48.7686	13.8381			1250.0	0.0			2011-06-28T00:00:00Z	28	6	2011	10539882	8045644	MATERIAL_SAMPLE			91794:ZSM		Andreas Segerer		CC_BY_4_0	Barcode of Life Datasystems	Peter Lichtmannecker			2019-10-29T10:42:59.506Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
